run_report,dataset,divisor_size,method,seed,final_objective,total_runtime_sec,evaluation_count,time_to_best_sec,validation_relative_improvement_pct,run_file,validation_file
data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100750Z/bo_optimize_20260409T100750Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,bo,10007,0.6589011119795032,12.098437362990808,38,12.098177615029272,30.587413082307428,data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100750Z/bo_optimize_20260409T100750Z.json?display_name=bo_optimize_20260409T100750Z.json,data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100750Z/bo_validate_20260409T100753Z.json?display_name=bo_validate_20260409T100753Z.json
data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100806Z/bo_optimize_20260409T100806Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,bo,10007,0.7087535200989805,12.346273046976421,38,10.570198107976466,25.195741569886508,data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100806Z/bo_optimize_20260409T100806Z.json?display_name=bo_optimize_20260409T100806Z.json,data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100806Z/bo_validate_20260409T100809Z.json?display_name=bo_validate_20260409T100809Z.json
data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100819Z/bo_optimize_20260409T100819Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,bo,10007,0.6581318341486622,12.016015723987948,38,11.777113259013277,28.176306055236406,data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100819Z/bo_optimize_20260409T100819Z.json?display_name=bo_optimize_20260409T100819Z.json,data/experiments/20_dset_20260409T100023Z/bo/optimize_20260409T100819Z/bo_validate_20260409T100822Z.json?display_name=bo_validate_20260409T100822Z.json
data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100122Z/de_optimize_20260409T100122Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,de,10007,0.6459156122291461,62.615560965030454,220,36.540428006032016,30.09918728142818,data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100122Z/de_optimize_20260409T100122Z.json?display_name=de_optimize_20260409T100122Z.json,data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100122Z/de_validate_20260409T100125Z.json?display_name=de_validate_20260409T100125Z.json
data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100225Z/de_optimize_20260409T100225Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,de,10007,0.6531195326242596,64.00330707494868,220,61.888803159992676,25.087010099272174,data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100225Z/de_optimize_20260409T100225Z.json?display_name=de_optimize_20260409T100225Z.json,data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100225Z/de_validate_20260409T100228Z.json?display_name=de_validate_20260409T100228Z.json
data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100324Z/de_optimize_20260409T100324Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,de,10007,0.6872798786673229,60.31693859002553,220,22.43603133398574,24.08453653285545,data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100324Z/de_optimize_20260409T100324Z.json?display_name=de_optimize_20260409T100324Z.json,data/experiments/20_dset_20260409T100023Z/de/optimize_20260409T100324Z/de_validate_20260409T100328Z.json?display_name=de_validate_20260409T100328Z.json
data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T100930Z/ga_optimize_20260409T100930Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,ga,10007,0.6613662160234526,72.16531355900224,316,63.25422172999242,28.599911241704472,data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T100930Z/ga_optimize_20260409T100930Z.json?display_name=ga_optimize_20260409T100930Z.json,data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T100930Z/ga_validate_20260409T100933Z.json?display_name=ga_validate_20260409T100933Z.json
data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T101042Z/ga_optimize_20260409T101042Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,ga,10007,0.6565934004320297,75.67847254802473,316,75.46961691603065,28.24103555723811,data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T101042Z/ga_optimize_20260409T101042Z.json?display_name=ga_optimize_20260409T101042Z.json,data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T101042Z/ga_validate_20260409T101045Z.json?display_name=ga_validate_20260409T101045Z.json
data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T101153Z/ga_optimize_20260409T101153Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,ga,10007,0.67561375653313,71.63746657804586,316,33.56995343702147,28.138518136403306,data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T101153Z/ga_optimize_20260409T101153Z.json?display_name=ga_optimize_20260409T101153Z.json,data/experiments/20_dset_20260409T100023Z/ga/optimize_20260409T101153Z/ga_validate_20260409T101156Z.json?display_name=ga_validate_20260409T101156Z.json
data/experiments/20_dset_20260409T100023Z/pso/optimize_20260409T100542Z/pso_optimize_20260409T100542Z_report.md?display_name=%F0%9F%93%84,data/numbers/20_dset_20260409T100023Z/train.json?display_name=20_dset_20260409T100023Z,20,pso,10007,0.7007282604463398,57.823562348028645,234,46.10944087803364,26.22922423632189,data/experiments/20_dset_20260409T100023Z/pso/optimize_20260409T100542Z/pso_optimize_20260409T100542Z.json?display_name=pso_optimize_20260409T100542Z.json,data/experiments/20_dset_20260409T100023Z/pso/optimize_20260409T100542Z/pso_validate_20260409T100543Z.json?display_name=pso_validate_20260409T100543Z.json
